conflict_id,dyad_id,location_inc,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,bd_best,bd_low,bd_high,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
416,12380,Central African Republic,Government of Central African Republic,86,"Government of Bhutan, Government of Madagascar, Government of Serbia (Yugoslavia), Government of DR Congo (Zaire), Government of Thailand, Government of Paraguay, Government of Mauritania, Government of Tanzania, Government of Djibouti, Government of Cameroon, Government of Moldova, Government of Tunisia, Government of Ivory Coast, Government of Rwanda, Government of Burundi, Government of Burkina Faso, Government of Congo, Government of Pakistan, Government of Guatemala, Government of Zambia, Government of Peru, Government of United States of America, Government of Senegal, Government of Gabon, Government of Cambodia (Kampuchea), Government of France, Government of Sri Lanka, Government of Egypt, Government of Ghana, Government of Kenya, Government of Brazil, Government of Mali, Government of Jordan, Government of Nepal, Government of Indonesia, Government of Niger, Government of Chad, Government of Morocco, Government of Bangladesh, Government of Benin",anti-Balaka,4201,,2,,2014,136,136,148,4,Central African Republic,482,"484, 600, 432, 359, 760, 770, 140, 483, 435, 811, 651, 2, 580, 481, 663, 551, 800, 439, 780, 771, 522, 437, 90, 850, 434, 501, 150, 433, 616, 516, 490, 436, 220, 517, 790, 510, 471, 135, 452, 345",,,482,482,4,22.1
409,865,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,2000,50000,50000,50000,2,"Eritrea, Ethiopia",531,,530,,"530, 531","530, 531",4,22.1
409,865,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,2016,25,25,200,2,Eritrea,531,,530,,"530, 531",531,4,22.1
409,865,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,1998,1000,218,1980,2,"Eritrea, Ethiopia",531,,530,,"530, 531","530, 531",4,22.1
409,865,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,1999,47192,47192,47192,2,"Eritrea, Ethiopia",531,,530,,"530, 531","530, 531",4,22.1
410,866,Guinea-Bissau,Government of Guinea-Bissau,70,"Government of Senegal, Government of Guinea","Peace and Justice, Military Junta for the Consolidation of Democracy",549,,2,,1998,505,501,702,4,Guinea-Bissau,404,"438, 433",,,404,404,4,22.1
410,866,Guinea-Bissau,Government of Guinea-Bissau,70,"Government of Senegal, Government of Guinea","Peace and Justice, Military Junta for the Consolidation of Democracy",549,,2,,1999,199,154,225,4,Guinea-Bissau,404,"438, 433",,,404,404,4,22.1
419,"880, 879",Ivory Coast,Government of Ivory Coast,76,,"MPIGO, MPCI","557, 556",,2,,2002,624,565,661,3,Ivory Coast,437,,,,437,437,4,22.1
419,"882, 10842",Ivory Coast,Government of Ivory Coast,76,,"FDSI-CI, FRCI","1125, 558",,2,,2011,98,90,179,3,Ivory Coast,437,,,,437,437,4,22.1
419,882,Ivory Coast,Government of Ivory Coast,76,,FRCI,558,,2,,2004,47,47,48,3,Ivory Coast,437,,,,437,437,4,22.1
419,"881, 880",Ivory Coast,Government of Ivory Coast,76,,"MJP, MPIGO","557, 555",,2,,2003,139,139,519,3,Ivory Coast,437,,,,437,437,4,22.1
13219,14085,Ukraine,Government of Ukraine,61,,Maidan,5817,,2,,2014,88,88,107,3,Ukraine,369,,,,369,369,1,22.1
421,884,India,Government of India,141,,ABSU,362,,1,Bodoland,1989,72,72,80,3,India,750,,,,750,750,3,22.1
421,884,India,Government of India,141,,ABSU,362,,1,Bodoland,1990,25,25,25,3,India,750,,,,750,750,3,22.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,1994,36,36,36,3,India,750,,,,750,750,3,22.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,1996,25,25,27,3,India,750,,,,750,750,3,22.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,1997,34,34,34,3,"India, Bhutan",750,,,,750,"750, 760",3,22.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,1998,31,31,31,3,India,750,,,,750,750,3,22.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,1999,33,33,33,3,India,750,,,,750,750,3,22.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,2001,77,77,77,3,India,750,,,,750,750,3,22.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,2002,44,44,44,3,India,750,,,,750,750,3,22.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,2003,109,109,122,3,India,750,,,,750,750,3,22.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,2004,27,27,27,3,India,750,,,,750,750,3,22.1
421,886,India,Government of India,141,,NDFB - RD,1066,,1,Bodoland,2009,73,69,78,3,India,750,,,,750,750,3,22.1
421,886,India,Government of India,141,,NDFB - RD,1066,,1,Bodoland,2010,57,57,86,3,India,750,,,,750,750,3,22.1
421,14102,India,Government of India,141,,NDFB-S,5826,,1,Bodoland,2013,28,26,28,3,India,750,,,,750,750,3,22.1
421,14102,India,Government of India,141,,NDFB-S,5826,,1,Bodoland,2014,39,33,58,3,India,750,,,,750,750,3,22.1
414,870,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Wahhabi movement of the Buinaksk district,358,,1,Dagestan,1999,85,85,125,3,Russia (Soviet Union),365,,,,365,365,1,22.1
415,871,Uzbekistan,Government of Uzbekistan,133,Government of Kyrgyzstan,IMU,359,,2,,2000,471,410,482,4,"Kyrgyzstan, Uzbekistan",704,703,,,704,"704, 703",3,22.1
415,872,Uzbekistan,Government of Uzbekistan,133,,JIG,360,,2,,2004,37,19,50,3,Uzbekistan,704,,,,704,704,3,22.1
415,871,Uzbekistan,Government of Uzbekistan,133,,IMU,359,,2,,1999,67,64,76,3,"Tajikistan, Kyrgyzstan, Uzbekistan",704,,,,704,"702, 704, 703",3,22.1
417,877,North Macedonia,Government of North Macedonia,47,,UCK,361,,2,,2001,72,72,233,3,"Serbia (Yugoslavia), FYR, Macedonia",343,,,,343,"343, 345",1,22.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Pakistan",al-Qaida,769,,2,,2016,117,117,146,4,"Afghanistan, Pakistan",2,"700, 770",,,2,"700, 770",5,22.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Pakistan",al-Qaida,769,,2,,2017,111,100,194,4,"Afghanistan, Syria, Pakistan",2,"700, 770",,,2,"700, 770, 652",5,22.1
418,878,United States of America,Government of United States of America,3,Government of Afghanistan,al-Qaida,769,,2,,2019,37,34,56,4,Afghanistan,2,700,,,2,700,5,22.1
418,878,United States of America,Government of United States of America,3,"Government of Italy, Government of United Kingdom, Government of Germany, Government of Turkey, Government of Poland, Government of France, Government of Australia, Government of Canada",al-Qaida,769,,2,,2001,1583,1538,2032,4,"Afghanistan, United States of America, Pakistan",2,"220, 200, 900, 290, 325, 20, 640, 260",,,2,"700, 770, 2",5,22.1
418,878,United States of America,Government of United States of America,3,"Government of Greece, Government of United Kingdom, Government of Afghanistan, Government of New Zealand, Government of Denmark, Government of Lithuania, Government of Italy, Government of Japan, Government of Pakistan, Government of Norway, Government of Canada, Government of Spain, Government of Turkey, Government of France, Government of Germany, Government of Romania, Government of Jordan, Government of Netherlands, Government of Poland, Government of Australia",al-Qaida,769,,2,,2002,878,864,1298,4,"Afghanistan, Pakistan",2,"770, 900, 325, 20, 385, 210, 360, 920, 663, 200, 390, 640, 368, 260, 350, 220, 740, 230, 290, 700",,,2,"700, 770",5,22.1
418,878,United States of America,Government of United States of America,3,"Government of Spain, Government of Slovakia, Government of Italy, Government of United Kingdom, Government of Germany, Government of Romania, Government of Afghanistan, Government of New Zealand, Government of Denmark, Government of Netherlands, Government of Lithuania, Government of France, Government of Pakistan, Government of Norway, Government of Poland, Government of Canada",al-Qaida,769,,2,,2003,65,65,91,4,"Afghanistan, Pakistan, Turkey",2,"220, 200, 210, 770, 360, 390, 920, 230, 385, 290, 325, 317, 700, 20, 368, 260",,,2,"700, 770, 640",5,22.1
418,878,United States of America,Government of United States of America,3,"Government of Belgium, Government of Slovakia, Government of Spain, Government of Italy, Government of Portugal, Government of Saudi Arabia, Government of Czech Republic, Government of Germany, Government of Romania, Government of United Kingdom, Government of Afghanistan, Government of New Zealand, Government of France, Government of Pakistan, Government of Poland, Government of Canada",al-Qaida,769,,2,,2004,378,378,952,4,"Afghanistan, Saudi Arabia, Pakistan",2,"211, 220, 200, 770, 360, 316, 920, 230, 290, 325, 670, 700, 317, 235, 20, 260",,,2,"700, 770, 670",5,22.1
418,878,United States of America,Government of United States of America,3,"Government of Belgium, Government of Slovakia, Government of Spain, Government of Italy, Government of Kuwait, Government of Croatia, Government of Saudi Arabia, Government of Germany, Government of Romania, Government of United Kingdom, Government of Denmark, Government of Netherlands, Government of France, Government of Pakistan, Government of Norway, Government of Estonia, Government of Poland, Government of Canada",al-Qaida,769,,2,,2005,108,107,289,4,"Afghanistan, Saudi Arabia, Pakistan",2,"344, 211, 220, 200, 210, 690, 770, 360, 390, 230, 385, 290, 366, 325, 670, 317, 20, 260",,,2,"700, 770, 670",5,22.1
418,878,United States of America,Government of United States of America,3,"Government of Saudi Arabia, Government of Germany, Government of United Kingdom, Government of Afghanistan, Government of France, Government of Pakistan",al-Qaida,769,,2,,2006,246,246,382,4,"Afghanistan, Saudi Arabia, Pakistan",2,"220, 200, 770, 670, 700, 260",,,2,"700, 770, 670",5,22.1
418,878,United States of America,Government of United States of America,3,"Government of Saudi Arabia, Government of Germany, Government of United Kingdom, Government of Afghanistan, Government of France, Government of Pakistan",al-Qaida,769,,2,,2007,174,149,225,4,"Somalia, Afghanistan, Saudi Arabia, Pakistan",2,"220, 200, 770, 670, 700, 260",,,2,"700, 770, 520, 670",5,22.1
418,878,United States of America,Government of United States of America,3,"Government of United Kingdom, Government of Germany, Government of Czech Republic, Government of Romania, Government of Afghanistan, Government of Pakistan",al-Qaida,769,,2,,2008,290,285,377,4,"Yemen (North Yemen), Somalia, Afghanistan, Pakistan",2,"200, 770, 360, 316, 700, 260",,,2,"700, 678, 770, 520",5,22.1
418,878,United States of America,Government of United States of America,3,"Government of United Kingdom, Government of Germany, Government of Czech Republic, Government of Jordan, Government of Romania, Government of Afghanistan, Government of Netherlands, Government of France, Government of Pakistan, Government of Canada",al-Qaida,769,,2,,2009,450,416,688,4,"Somalia, Afghanistan, Pakistan",2,"220, 200, 210, 770, 316, 360, 663, 700, 20, 260",,,2,"700, 770, 520",5,22.1
418,878,United States of America,Government of United States of America,3,"Government of United Kingdom, Government of Germany, Government of Romania, Government of Jordan, Government of Afghanistan, Government of Netherlands, Government of France, Government of Pakistan, Government of Canada",al-Qaida,769,,2,,2010,313,286,891,4,"Afghanistan, Pakistan",2,"220, 200, 210, 770, 360, 663, 700, 20, 260",,,2,"700, 770",5,22.1
418,878,United States of America,Government of United States of America,3,"Government of United Kingdom, Government of Jordan, Government of Afghanistan, Government of France, Government of Pakistan",al-Qaida,769,,2,,2011,203,203,317,4,"Somalia, Afghanistan, Pakistan",2,"220, 200, 770, 663, 700",,,2,"700, 770, 520",5,22.1
418,878,United States of America,Government of United States of America,3,"Government of United Kingdom, Government of Jordan, Government of Afghanistan, Government of France, Government of Pakistan",al-Qaida,769,,2,,2012,225,223,313,4,"Somalia, Afghanistan, Pakistan",2,"220, 200, 770, 663, 700",,,2,"700, 770, 520",5,22.1
418,878,United States of America,Government of United States of America,3,"Government of Jordan, Government of Afghanistan, Government of Pakistan, Government of United Kingdom",al-Qaida,769,,2,,2013,38,35,39,4,"Somalia, Afghanistan, Pakistan",2,"700, 200, 663, 770",,,2,"700, 770, 520",5,22.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Pakistan, Government of United Kingdom",al-Qaida,769,,2,,2014,132,123,144,4,"Afghanistan, Syria, Pakistan",2,"700, 200, 770",,,2,"700, 770, 652",5,22.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Pakistan",al-Qaida,769,,2,,2015,87,81,102,4,"Afghanistan, Syria, Pakistan",2,"700, 770",,,2,"700, 770, 652",5,22.1
420,883,"Australia, United Kingdom, Iraq, United States of America","Government of United States of America, Government of United Kingdom, Government of Australia","3, 156, 28",,Government of Iraq,116,,2,,2003,7927,7927,13814,2,Iraq,"200, 900, 2",,645,,"200, 900, 2, 645",645,"3, 5, 1, 2",22.1
422,887,Myanmar (Burma),Government of Myanmar (Burma),144,,UWSA,364,,1,Wa,1997,130,130,130,3,Myanmar (Burma),775,,,,775,775,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2003,26,26,27,3,Thailand,800,,,,800,800,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2004,164,162,170,3,Thailand,800,,,,800,800,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2005,205,202,212,3,Thailand,800,,,,800,800,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2006,212,212,217,3,Thailand,800,,,,800,800,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2007,197,197,206,3,Thailand,800,,,,800,800,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2008,130,130,133,3,Thailand,800,,,,800,800,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2009,138,135,138,3,Thailand,800,,,,800,800,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2010,75,73,78,3,Thailand,800,,,,800,800,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2011,143,143,149,3,Thailand,800,,,,800,800,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2012,131,131,132,3,Thailand,800,,,,800,800,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2013,189,188,192,3,Thailand,800,,,,800,800,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2014,68,62,72,3,Thailand,800,,,,800,800,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2015,57,56,57,3,Thailand,800,,,,800,800,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2016,50,49,50,3,Thailand,800,,,,800,800,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2017,43,43,43,3,Thailand,800,,,,800,800,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2018,36,27,36,3,Thailand,800,,,,800,800,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2019,55,54,55,3,Thailand,800,,,,800,800,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2020,46,38,47,3,Thailand,800,,,,800,800,3,22.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2021,38,30,38,3,Thailand,800,,,,800,800,3,22.1
424,889,Nigeria,Government of Nigeria,84,,Ahlul Sunnah Jamaa,559,,1,Northern Nigeria,2004,84,84,91,3,Nigeria,475,,,,475,475,4,22.1
430,15174,Niger,Government of Niger,75,"Government of United States of America, Government of Chad, Government of Burkina Faso, Government of France",JNIM,6716,,2,,2021,76,17,82,4,Niger,436,"483, 439, 2, 220",,,436,436,4,22.1
430,895,Niger,Government of Niger,75,,FLAA,524,,2,,1991,40,40,150,3,Niger,436,,,,436,436,4,22.1
430,895,Niger,Government of Niger,75,,FLAA,524,,2,,1992,29,29,29,3,Niger,436,,,,436,436,4,22.1
430,896,Niger,Government of Niger,75,,UFRA,526,,2,,1997,62,62,62,3,Niger,436,,,,436,436,4,22.1
430,897,Niger,Government of Niger,75,,MNJ,562,,2,,2007,81,81,97,3,Niger,436,,,,436,436,4,22.1
430,897,Niger,Government of Niger,75,,MNJ,562,,2,,2008,47,47,104,3,Niger,436,,,,436,436,4,22.1
425,890,Nigeria,Government of Nigeria,84,,NDPVF,560,,1,Niger Delta,2004,67,67,137,3,Nigeria,475,,,,475,475,4,22.1
426,891,Israel,Government of Israel,121,,Hezbollah,366,,1,Southern Lebanon,1990,42,42,45,3,Lebanon,666,,,,666,660,2,22.1
426,891,Israel,Government of Israel,121,,Hezbollah,366,,1,Southern Lebanon,1991,28,28,31,3,Lebanon,666,,,,666,660,2,22.1
426,891,Israel,Government of Israel,121,,Hezbollah,366,,1,Southern Lebanon,1992,87,87,120,3,"Lebanon, Israel, Argentina",666,,,,666,"660, 666, 160",2,22.1
426,891,Israel,Government of Israel,121,,Hezbollah,366,,1,Southern Lebanon,1993,124,124,186,3,"Lebanon, Israel",666,,,,666,"660, 666",2,22.1
426,891,Israel,Government of Israel,121,,Hezbollah,366,,1,Southern Lebanon,1994,82,71,120,3,Lebanon,666,,,,666,660,2,22.1
426,891,Israel,Government of Israel,121,,Hezbollah,366,,1,Southern Lebanon,1995,74,71,85,3,"Lebanon, Israel",666,,,,666,"660, 666",2,22.1
426,891,Israel,Government of Israel,121,,Hezbollah,366,,1,Southern Lebanon,1996,95,93,103,3,"Lebanon, Israel",666,,,,666,"660, 666",2,22.1
426,891,Israel,Government of Israel,121,,Hezbollah,366,,1,Southern Lebanon,1997,82,82,90,3,Lebanon,666,,,,666,660,2,22.1
426,891,Israel,Government of Israel,121,,Hezbollah,366,,1,Southern Lebanon,1998,54,54,56,3,Lebanon,666,,,,666,660,2,22.1
426,891,Israel,Government of Israel,121,,Hezbollah,366,,1,Southern Lebanon,1999,41,41,42,3,Lebanon,666,,,,666,660,2,22.1
426,891,Israel,Government of Israel,121,,Hezbollah,366,,1,Southern Lebanon,2006,807,805,1108,3,"Lebanon, Israel",666,,,,666,"660, 666",2,22.1
429,894,DR Congo (Zaire),Government of DR Congo (Zaire),89,,BDK,561,,1,Kongo Kingdom,2008,250,250,293,3,DR Congo (Zaire),490,,,,490,490,4,22.1
429,894,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Tanzania, Government of South Africa, Government of Malawi",BDK,561,,1,Kongo Kingdom,2017,86,86,90,4,DR Congo (Zaire),490,"560, 510, 553",,,490,490,4,22.1
429,894,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Tanzania, Government of South Africa, Government of Malawi",BDK,561,,1,Kongo Kingdom,2020,64,60,64,4,DR Congo (Zaire),490,"560, 510, 553",,,490,490,4,22.1
429,894,DR Congo (Zaire),Government of DR Congo (Zaire),89,,BDK,561,,1,Kongo Kingdom,2007,116,116,116,3,DR Congo (Zaire),490,,,,490,490,4,22.1
432,899,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,2007,30,30,56,3,Russia (Soviet Union),365,,,,365,365,1,22.1
432,899,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,2008,404,279,453,3,Russia (Soviet Union),365,,,,365,365,1,22.1
